rate_scale(Y),0.3,0.334211,0.368421,0.402632,0.436842,0.471053,0.505263,0.539474,0.573684,0.607895,0.642105,0.676316,0.710526,0.744737,0.778947,0.813158,0.847368,0.881579,0.915789,0.95
0,0.010525,0.0360804,0.0423191,0.142133,0.250166,0.350355,0.468678,0.513827,0.588379,0.656347,0.716099,0.763278,0.770716,0.805968,0.837161,0.847228,0.856274,0.865506,0.888152,0.899047
0.0526316,0.0123925,0.0159314,0.0136602,0.0230175,0.0920369,0.115045,0.128239,0.122479,0.109616,0.0823379,0.0330873,0.011826,0.0613936,0.135222,0.217581,0.315684,0.427387,0.566028,0.705704,0.837067
0.105263,0.00708909,0.00654544,0.00723568,0.0169249,0.022353,0.0108377,0.0208792,0.0506651,0.0930545,0.153599,0.202484,0.276667,0.346033,0.425081,0.512103,0.592928,0.696214,0.779402,0.847454,0.891222
0.157895,0.00608666,0.00693051,0.00720954,0.00775861,0.0249962,0.0662002,0.111826,0.16557,0.21505,0.288231,0.350346,0.420876,0.493441,0.581218,0.651322,0.721164,0.784003,0.838883,0.881467,0.915579
0.210526,0.00630365,0.00758433,0.00771255,0.0131568,0.0538919,0.115943,0.176309,0.250711,0.303848,0.387815,0.445607,0.525741,0.593991,0.659834,0.728515,0.782188,0.82516,0.866971,0.898553,0.919834
0.263158,0.00539655,0.0082327,0.00917513,0.0298182,0.0903728,0.156086,0.234809,0.301973,0.37904,0.457939,0.524812,0.592447,0.664305,0.727136,0.775563,0.815603,0.848562,0.889731,0.910979,0.92989
0.315789,0.00729294,0.00982988,0.00671793,0.025257,0.1176,0.203243,0.281784,0.360674,0.428116,0.512633,0.57242,0.639285,0.70375,0.752366,0.805325,0.83311,0.860315,0.891309,0.918898,0.931347
0.368421,0.00801803,0.00747409,0.0068962,0.035065,0.14008,0.220788,0.313362,0.399968,0.47189,0.551619,0.610089,0.687453,0.734048,0.780005,0.823711,0.855279,0.88378,0.901423,0.917856,0.931996
0.421053,0.0074653,0.00652825,0.0106203,0.0117586,0.164119,0.262404,0.345892,0.426056,0.50743,0.583181,0.654155,0.707778,0.756649,0.791476,0.831923,0.867424,0.884362,0.904956,0.918833,0.93142
0.473684,0.00590296,0.0082236,0.0103515,0.0291975,0.177032,0.283892,0.374115,0.464439,0.549278,0.615182,0.673566,0.736323,0.777157,0.822439,0.84708,0.879635,0.895686,0.913413,0.922991,0.934937
0.526316,0.00682312,0.00953543,0.00872064,0.0149983,0.202331,0.307936,0.400504,0.487614,0.576304,0.645743,0.699387,0.75239,0.793169,0.822209,0.851627,0.876916,0.900502,0.913822,0.925514,0.936347
0.578947,0.00741422,0.00979729,0.0155592,0.0516904,0.210518,0.317568,0.419912,0.515543,0.596762,0.663092,0.715011,0.764571,0.805834,0.836288,0.867085,0.887897,0.904907,0.911408,0.925833,0.934411
0.631579,0.00793635,0.00751489,0.0111461,0.0142245,0.218329,0.335377,0.447107,0.537826,0.612113,0.679464,0.730014,0.776546,0.821626,0.846612,0.865905,0.892729,0.907196,0.919718,0.926741,0.936738
0.684211,0.00897539,0.00783792,0.00860687,0.0398338,0.239048,0.363037,0.469264,0.55387,0.629196,0.691248,0.74503,0.788357,0.823543,0.847287,0.874407,0.889308,0.903213,0.916437,0.924829,0.939407
0.736842,0.00754937,0.00774449,0.0125587,0.0313527,0.236819,0.370607,0.473301,0.565047,0.64735,0.710459,0.754762,0.801732,0.830867,0.855292,0.874874,0.900426,0.9139,0.917223,0.930472,0.935573
0.789474,0.00939171,0.0114402,0.0131514,0.0404296,0.255974,0.395778,0.49186,0.579289,0.65779,0.720032,0.764577,0.812579,0.837345,0.861378,0.880763,0.903992,0.907197,0.922009,0.926765,0.938884
0.842105,0.00843104,0.00833154,0.0142712,0.0405749,0.257004,0.396977,0.507957,0.599172,0.671542,0.72762,0.775572,0.81039,0.837018,0.865962,0.883389,0.89678,0.914886,0.925005,0.931738,0.938578
0.894737,0.00716865,0.0106536,0.0101131,0.0347993,0.290847,0.412436,0.526932,0.605061,0.682956,0.732044,0.777333,0.821079,0.844379,0.868541,0.886699,0.898994,0.916139,0.923241,0.932105,0.939139
0.947368,0.00933909,0.00826577,0.00850447,0.0749288,0.286823,0.417107,0.526572,0.625264,0.683339,0.742951,0.790664,0.822624,0.84875,0.870807,0.891459,0.901196,0.910413,0.920116,0.931828,0.93559
1,0.00712396,0.0095302,0.0123292,0.023476,0.289897,0.441946,0.545289,0.634457,0.707493,0.748879,0.791294,0.828462,0.847017,0.874608,0.894593,0.904348,0.917649,0.926087,0.93396,0.93807
