rate_scale(Y),0.3,0.334211,0.368421,0.402632,0.436842,0.471053,0.505263,0.539474,0.573684,0.607895,0.642105,0.676316,0.710526,0.744737,0.778947,0.813158,0.847368,0.881579,0.915789,0.95
0,0.0311847,0.0924087,0.107255,0.276502,0.449971,0.566993,0.734755,0.773275,0.803192,0.822174,0.849744,0.868429,0.874325,0.895475,0.909962,0.923096,0.935598,0.932554,0.93568,0.942134
0.0526316,0.0386213,0.0414354,0.0319926,0.0914422,0.343546,0.443984,0.543873,0.614676,0.650532,0.70691,0.733186,0.768894,0.795616,0.824998,0.846696,0.869627,0.895286,0.914486,0.932884,0.945305
0.105263,0.0404012,0.032111,0.0291928,0.129421,0.325747,0.438744,0.518831,0.601293,0.656029,0.708759,0.740181,0.785823,0.817436,0.840322,0.871111,0.889874,0.916485,0.927425,0.940197,0.940142
0.157895,0.0174397,0.0239352,0.0285683,0.100353,0.31675,0.438365,0.539565,0.613091,0.660481,0.716599,0.755726,0.79296,0.830511,0.85893,0.882798,0.905984,0.917758,0.926301,0.937247,0.940106
0.210526,0.0140288,0.0222016,0.0213509,0.112059,0.308421,0.441006,0.534602,0.615552,0.673652,0.739083,0.772824,0.813449,0.845013,0.870764,0.892545,0.911906,0.920348,0.931432,0.93922,0.943051
0.263158,0.0132143,0.02065,0.0357569,0.129406,0.317063,0.455177,0.557626,0.625979,0.694924,0.751401,0.789988,0.827356,0.859101,0.886873,0.902751,0.91404,0.92379,0.937882,0.940659,0.947556
0.315789,0.0206567,0.0203461,0.0199671,0.0876279,0.33136,0.472943,0.564157,0.64889,0.701082,0.759382,0.801775,0.835321,0.868457,0.885607,0.90825,0.914117,0.920053,0.932694,0.942353,0.945379
0.368421,0.0143618,0.0142037,0.0180313,0.108334,0.337754,0.470773,0.576076,0.658901,0.718761,0.769328,0.80813,0.849286,0.870275,0.892307,0.908033,0.919335,0.929791,0.935109,0.939131,0.943794
0.421053,0.0178617,0.0190114,0.0325901,0.0339922,0.349318,0.486913,0.583347,0.660991,0.725618,0.779434,0.821988,0.849575,0.872293,0.888048,0.905711,0.921667,0.926648,0.93578,0.938535,0.941525
0.473684,0.013892,0.0164853,0.0278398,0.0653292,0.359272,0.494522,0.599194,0.674245,0.744877,0.790139,0.824963,0.85944,0.880713,0.901431,0.91039,0.925853,0.930742,0.937308,0.941044,0.944556
0.526316,0.0143698,0.0165919,0.0143463,0.0309441,0.36838,0.506887,0.605404,0.682954,0.750429,0.799745,0.83095,0.861334,0.882476,0.895378,0.908564,0.921397,0.931931,0.937531,0.940232,0.944844
0.578947,0.0180666,0.023955,0.0302816,0.100327,0.367205,0.500563,0.60708,0.694,0.754754,0.805284,0.834542,0.862404,0.885681,0.901003,0.916359,0.926556,0.934307,0.933172,0.940459,0.942427
0.631579,0.0188162,0.0212022,0.019687,0.0265166,0.365104,0.518118,0.625636,0.699151,0.764687,0.807791,0.839504,0.865781,0.893019,0.903246,0.911234,0.925735,0.93313,0.937609,0.9396,0.944088
0.684211,0.0172874,0.0168853,0.0174392,0.0694569,0.385432,0.527586,0.634044,0.712763,0.766523,0.810667,0.845033,0.871385,0.891446,0.900119,0.916298,0.921999,0.92863,0.933429,0.936439,0.946162
0.736842,0.0171666,0.0147085,0.0191001,0.0533439,0.37263,0.525814,0.629814,0.708635,0.77565,0.821567,0.850097,0.875753,0.892568,0.903632,0.915798,0.930093,0.934567,0.935332,0.94115,0.943381
0.789474,0.0177337,0.0222899,0.0220569,0.071165,0.394358,0.54305,0.640594,0.716163,0.778332,0.821046,0.850694,0.88154,0.895878,0.905242,0.917136,0.929268,0.928712,0.937422,0.937782,0.945634
0.842105,0.0178853,0.0162164,0.02491,0.0690181,0.38383,0.541425,0.651175,0.727408,0.782057,0.82287,0.854009,0.874381,0.889192,0.907065,0.915339,0.922909,0.933783,0.938323,0.941282,0.944597
0.894737,0.0149269,0.0166919,0.0196831,0.0580536,0.417672,0.551768,0.659694,0.727994,0.788895,0.823179,0.851687,0.88131,0.893962,0.906846,0.918414,0.922807,0.9353,0.937277,0.941894,0.943883
0.947368,0.0215389,0.0144639,0.0144434,0.116319,0.402121,0.547184,0.652709,0.740889,0.783887,0.825546,0.858651,0.880662,0.895376,0.908806,0.920693,0.924037,0.927456,0.933895,0.940685,0.941495
1,0.0154189,0.0152427,0.0214438,0.0364684,0.401143,0.567929,0.66751,0.742242,0.798146,0.82969,0.856552,0.882042,0.8908,0.908472,0.921225,0.92545,0.934105,0.938236,0.941762,0.943537
