rate_scale(Y),0.3,0.322414,0.344828,0.367241,0.389655,0.412069,0.434483,0.456897,0.47931,0.501724,0.524138,0.546552,0.568966,0.591379,0.613793,0.636207,0.658621,0.681034,0.703448,0.725862,0.748276,0.77069,0.793103,0.815517,0.837931,0.860345,0.882759,0.905172,0.927586,0.95
0.001,0.0441593,0.053866,0.0254461,0.0669852,0.113353,0.186423,0.392195,0.4536,0.559817,0.626263,0.749513,0.748054,0.753182,0.774136,0.806912,0.821967,0.840618,0.860818,0.867833,0.882318,0.894576,0.903944,0.906524,0.915688,0.919797,0.925871,0.927807,0.930561,0.937892,0.937161
0.00126896,0.00556589,0.0312373,0.0946763,0.0567891,0.0193783,0.256413,0.380384,0.454114,0.564126,0.638343,0.729939,0.718339,0.747819,0.779431,0.804951,0.817847,0.843262,0.862778,0.870887,0.885751,0.893045,0.902289,0.906963,0.912121,0.917406,0.920325,0.926036,0.931586,0.932337,0.93683
0.00161026,0.0265873,0.022756,0.0639998,0.0482318,0.13557,0.152902,0.382227,0.453721,0.550422,0.638899,0.66581,0.748583,0.740778,0.788848,0.79879,0.824896,0.846225,0.85457,0.868055,0.877103,0.894056,0.900352,0.905206,0.907263,0.915711,0.918563,0.924757,0.928805,0.933692,0.936503
0.00204336,0.0430734,0.0274873,0.0132575,0.118814,0.0894045,0.0680876,0.362831,0.4958,0.554452,0.632716,0.656421,0.747628,0.744587,0.774391,0.801059,0.823515,0.83785,0.851617,0.866294,0.879197,0.887073,0.894481,0.900454,0.906515,0.91364,0.917554,0.925709,0.930284,0.929646,0.935508
0.00259294,0.0134208,0.0407625,0.0544832,0.0882009,0.0636345,0.291187,0.367657,0.503626,0.580764,0.612341,0.684516,0.710235,0.741753,0.762169,0.796298,0.818761,0.831793,0.851638,0.857536,0.874024,0.886079,0.892914,0.900633,0.904227,0.913752,0.91561,0.922916,0.925681,0.928491,0.933121
0.00329034,0.0383527,0.050192,0.0195019,0.042855,0.0668617,0.24474,0.367759,0.494054,0.533889,0.61152,0.657413,0.711874,0.741714,0.765437,0.78693,0.816081,0.827802,0.853039,0.863366,0.864879,0.880392,0.88503,0.894679,0.899543,0.90951,0.914531,0.919472,0.921819,0.926346,0.931383
0.00417532,0.0554761,0.0521396,0.0356677,0.03707,0.140561,0.217438,0.414526,0.477575,0.542181,0.622152,0.66283,0.695799,0.719847,0.770635,0.790214,0.80246,0.8286,0.838984,0.857214,0.864552,0.876871,0.884824,0.894606,0.898413,0.90732,0.911087,0.916467,0.920204,0.924504,0.932379
0.00529832,0.0499774,0.0406061,0.0166076,0.0600472,0.0295936,0.321003,0.386394,0.480178,0.580375,0.626972,0.650277,0.700281,0.722167,0.763475,0.786265,0.804746,0.822918,0.833246,0.849833,0.858688,0.869301,0.878556,0.889297,0.893186,0.90127,0.905104,0.912626,0.919018,0.925203,0.92965
0.00672336,0.0125278,0.0489574,0.0315008,0.0331285,0.0802138,0.182093,0.316798,0.434883,0.546189,0.585655,0.65737,0.70543,0.732331,0.756224,0.776617,0.798179,0.806656,0.829348,0.848033,0.856626,0.867632,0.870209,0.88093,0.8883,0.897234,0.905982,0.909901,0.917052,0.922036,0.929637
